source,metaedge,target
Anatomy::UBERON:0001675,AeG,Gene::754
Gene::8473,GpBP,Biological_Process::GO:0034968
Gene::8500,GiG,Gene::28964
Compound::DB00359,CrC,Compound::DB06729
Gene::8452,GiG,Gene::10146
Anatomy::UBERON:0002046,AeG,Gene::6277
Compound::DB00882,CcSE,Side_Effect::C0038012
Anatomy::UBERON:0000029,AeG,Gene::57563
Compound::DB01118,CcSE,Side_Effect::C0022661
Compound::DB00216,CbG,Gene::3358
Anatomy::UBERON:0000955,AuG,Gene::8295
Anatomy::UBERON:0000045,AeG,Gene::6546
Anatomy::UBERON:0000991,AeG,Gene::699
Gene::3575,GpPW,Pathway::PC7_4782
Anatomy::UBERON:0000955,AeG,Gene::50506
Compound::DB01175,CcSE,Side_Effect::C0020473
Disease::DOID:4159,DlA,Anatomy::UBERON:0001003
Gene::7316,GiG,Gene::51678
Gene::7316,GiG,Gene::257397
Anatomy::UBERON:0002369,AeG,Gene::6376
Compound::DB04574,CcSE,Side_Effect::C0022354
Anatomy::UBERON:0002107,AdG,Gene::219578
Anatomy::UBERON:0002046,AeG,Gene::118424
Anatomy::UBERON:0002367,AeG,Gene::120
Gene::6419,Gr>G,Gene::10827
Anatomy::UBERON:0000991,AeG,Gene::161176
Anatomy::UBERON:0000996,AeG,Gene::191
Gene::51015,Gr>G,Gene::11013
Anatomy::UBERON:0002367,AeG,Gene::9619
Gene::6850,GpBP,Biological_Process::GO:0007257
Anatomy::UBERON:0001891,AeG,Gene::51019
Anatomy::UBERON:0001225,AdG,Gene::79870
Gene::5217,GiG,Gene::9475
Anatomy::UBERON:0000057,AuG,Gene::23338
Anatomy::UBERON:0002369,AdG,Gene::23252
Anatomy::UBERON:0002371,AeG,Gene::7514
Anatomy::UBERON:0000473,AuG,Gene::27240
Anatomy::UBERON:0001235,AuG,Gene::1975
Anatomy::UBERON:0000991,AeG,Gene::23225
Anatomy::UBERON:0000057,AuG,Gene::201475
Gene::80333,GiG,Gene::84498
Gene::2637,GpBP,Biological_Process::GO:0021924
Anatomy::UBERON:0000057,AuG,Gene::23152
Gene::333,GiG,Gene::6607
Gene::351,GiG,Gene::6945
Anatomy::UBERON:0000473,AeG,Gene::126432
Gene::2260,Gr>G,Gene::9401
Anatomy::UBERON:0000057,AeG,Gene::1102
Disease::DOID:1612,DaG,Gene::353
Gene::7189,GpBP,Biological_Process::GO:0048771
Anatomy::UBERON:0001013,AeG,Gene::513
Compound::DB00367,CuG,Gene::10513
Gene::2274,Gr>G,Gene::51447
Anatomy::UBERON:0000029,AeG,Gene::11342
Disease::DOID:7693,DdG,Gene::7515
Gene::51421,GcG,Gene::1014
Anatomy::UBERON:0001296,AeG,Gene::140465
Gene::8894,Gr>G,Gene::3313
Disease::DOID:2841,DaG,Gene::114609
Anatomy::UBERON:0000007,AeG,Gene::57146
Gene::7314,GpBP,Biological_Process::GO:0042769
Anatomy::UBERON:0001225,AuG,Gene::3157
Compound::DB01234,CuG,Gene::1052
Gene::7316,GiG,Gene::80184
Anatomy::UBERON:0001723,AeG,Gene::23376
Gene::6888,GpPW,Pathway::WP134_r82700
Compound::DB00373,CcSE,Side_Effect::C0235966
Anatomy::UBERON:0002240,AdG,Gene::1376
Compound::DB00602,CdG,Gene::55723
Gene::207,GpMF,Molecular_Function::GO:0043325
Compound::DB00445,CcSE,Side_Effect::C0086565
Anatomy::UBERON:0000045,AeG,Gene::5662
Gene::8772,Gr>G,Gene::4216
Compound::DB00970,CuG,Gene::51094
Anatomy::UBERON:0000948,AdG,Gene::338661
Disease::DOID:11612,DuG,Gene::6892
Gene::7316,GiG,Gene::51593
Gene::5871,Gr>G,Gene::23276
Anatomy::UBERON:0002107,AdG,Gene::6169
Anatomy::UBERON:0002367,AeG,Gene::3140
Anatomy::UBERON:0000007,AdG,Gene::1973
Gene::1906,GpCC,Cellular_Component::GO:0033093
Gene::7316,GiG,Gene::89884
Gene::2885,GiG,Gene::3875
Anatomy::UBERON:0002107,AeG,Gene::10392
Anatomy::UBERON:0002369,AuG,Gene::283871
Gene::5147,GiG,Gene::6103
Anatomy::UBERON:0002030,AuG,Gene::10137
Gene::7316,GiG,Gene::255626
Gene::5582,Gr>G,Gene::57470
Gene::5327,Gr>G,Gene::2059
Anatomy::UBERON:0002369,AdG,Gene::7071
Gene::998,GiG,Gene::50855
Anatomy::UBERON:0002107,AeG,Gene::56994
Gene::6336,GpCC,Cellular_Component::GO:0071439
Gene::585,GiG,Gene::796
Anatomy::UBERON:0000991,AeG,Gene::4012
Gene::7316,GiG,Gene::57003
Gene::650,Gr>G,Gene::6428
Anatomy::UBERON:0001017,AeG,Gene::55066
Gene::3146,GpPW,Pathway::PC7_10557
Gene::140873,GcG,Gene::165100
Compound::DB08907,CbG,Gene::6513
Compound::DB01175,CcSE,Side_Effect::C0700200
Anatomy::UBERON:0000020,AeG,Gene::1427
Anatomy::UBERON:0000474,AeG,Gene::6224
Compound::DB00215,CcSE,Side_Effect::C0344315
Gene::51808,GiG,Gene::79058
Anatomy::UBERON:0001235,AeG,Gene::5328
Compound::DB01238,CcSE,Side_Effect::C0021167
Anatomy::UBERON:0001831,AeG,Gene::23049
Gene::1499,GpBP,Biological_Process::GO:0031062
Gene::581,GpBP,Biological_Process::GO:0001836
Anatomy::UBERON:0001896,AeG,Gene::8729
Anatomy::UBERON:0002369,AdG,Gene::55294
Anatomy::UBERON:0000991,AeG,Gene::55014
Gene::6324,GpBP,Biological_Process::GO:0086016
Anatomy::UBERON:0000473,AeG,Gene::146456
Anatomy::UBERON:0000996,AeG,Gene::994
Anatomy::UBERON:0001896,AdG,Gene::136051
Gene::471,GpPW,Pathway::PC7_6653
Anatomy::UBERON:0000178,AdG,Gene::7001
Anatomy::UBERON:0000991,AeG,Gene::253714
Gene::7316,GiG,Gene::10661
Gene::5885,GpCC,Cellular_Component::GO:0000800
Anatomy::UBERON:0001013,AeG,Gene::79832
Disease::DOID:2994,DpS,Symptom::D006311
Gene::3265,Gr>G,Gene::8503
Compound::DB01396,CuG,Gene::5997
Gene::5523,Gr>G,Gene::22875
Gene::11153,GpMF,Molecular_Function::GO:0070733
Gene::1594,GpBP,Biological_Process::GO:0009822
Pharmacologic_Class::N0000010258,PCiC,Compound::DB00693
Anatomy::UBERON:0000955,AuG,Gene::54832
Gene::1841,GpMF,Molecular_Function::GO:0009041
Anatomy::UBERON:0000991,AeG,Gene::387911
Anatomy::UBERON:0001891,AdG,Gene::81579
Anatomy::UBERON:0001235,AdG,Gene::51495
Anatomy::UBERON:0000955,AuG,Gene::203447
Compound::DB00191,CcSE,Side_Effect::C0018824
Anatomy::UBERON:0000991,AeG,Gene::3696
Gene::54465,GcG,Gene::25884
Gene::476,GiG,Gene::478
Anatomy::UBERON:0002037,AdG,Gene::1909
Anatomy::UBERON:0000473,AuG,Gene::91574
Compound::DB06695,CcSE,Side_Effect::C0920166
Gene::7316,GiG,Gene::23279
Compound::DB00443,CcSE,Side_Effect::C0156404
Compound::DB00591,CcSE,Side_Effect::C1112353
Gene::6323,GcG,Gene::115207
Gene::9924,Gr>G,Gene::55732
Gene::7316,GiG,Gene::5110
Anatomy::UBERON:0000991,AeG,Gene::818
Anatomy::UBERON:0000473,AeG,Gene::1298
Anatomy::UBERON:0000033,AeG,Gene::81539
Compound::DB00443,CcSE,Side_Effect::C0021831
Gene::23476,Gr>G,Gene::8357
Gene::351,GiG,Gene::2296
Anatomy::UBERON:0002107,AdG,Gene::8611
Anatomy::UBERON:0002369,AdG,Gene::4489
Gene::7316,GiG,Gene::29979
Gene::7316,GiG,Gene::79035
Disease::DOID:332,DdG,Gene::54758
Anatomy::UBERON:0002240,AdG,Gene::51776
Anatomy::UBERON:0002107,AdG,Gene::55553
Anatomy::UBERON:0000002,AeG,Gene::57508
Anatomy::UBERON:0001896,AdG,Gene::8065
Compound::DB00390,CuG,Gene::23131
Gene::652,GpBP,Biological_Process::GO:0001759
Compound::DB00882,CcSE,Side_Effect::C0743525
Compound::DB00390,CdG,Gene::2959
Gene::6664,GpMF,Molecular_Function::GO:0001191
Gene::124,GpPW,Pathway::PC7_3756
Anatomy::UBERON:0000033,AeG,Gene::285381
Gene::348,GpBP,Biological_Process::GO:0050680
Gene::7316,GiG,Gene::27258
Anatomy::UBERON:0000948,AdG,Gene::9185
Disease::DOID:10763,DaG,Gene::6548
Anatomy::UBERON:0000057,AeG,Gene::23061
Anatomy::UBERON:0000045,AeG,Gene::22824
Anatomy::UBERON:0002369,AeG,Gene::93183
Anatomy::UBERON:0000997,AuG,Gene::79086
Gene::5871,Gr>G,Gene::29928
Gene::1398,GiG,Gene::9846
Gene::6288,GpBP,Biological_Process::GO:0032651
Anatomy::UBERON:0000955,AuG,Gene::91151
Anatomy::UBERON:0002048,AuG,Gene::158
Anatomy::UBERON:0002030,AeG,Gene::4907
Anatomy::UBERON:0001831,AeG,Gene::5549
Anatomy::UBERON:0000955,AeG,Gene::463
Anatomy::UBERON:0002046,AeG,Gene::114897
Gene::2246,GpBP,Biological_Process::GO:0046890
Gene::55521,GcG,Gene::10557
Compound::DB01023,CbG,Gene::8912
Gene::4792,GpBP,Biological_Process::GO:0032373
Gene::1649,GpBP,Biological_Process::GO:0097553
Gene::8738,Gr>G,Gene::9203
Gene::7316,GiG,Gene::55165
Anatomy::UBERON:0000007,AeG,Gene::10557
Anatomy::UBERON:0000029,AeG,Gene::8553
Gene::1051,GpBP,Biological_Process::GO:0035711
Gene::94107,GcG,Gene::56934
Anatomy::UBERON:0000991,AeG,Gene::2264
Compound::DB01175,CcSE,Side_Effect::C0017605
Anatomy::UBERON:0002240,AuG,Gene::22930
Gene::5690,GpBP,Biological_Process::GO:0006521
Anatomy::UBERON:0000474,AeG,Gene::64109
Gene::4690,GiG,Gene::10006
Anatomy::UBERON:0000948,AeG,Gene::93
Gene::3952,GpBP,Biological_Process::GO:0070977
Anatomy::UBERON:0002371,AuG,Gene::51809
Gene::7316,GiG,Gene::22828
Gene::5202,Gr>G,Gene::10947
Gene::1775,GpMF,Molecular_Function::GO:0004536
Gene::7316,GiG,Gene::60493
Disease::DOID:7693,DdG,Gene::79729
Anatomy::UBERON:0001675,AdG,Gene::23225
Anatomy::UBERON:0001896,AeG,Gene::22981
Anatomy::UBERON:0002240,AdG,Gene::682
Anatomy::UBERON:0001044,AuG,Gene::1153
Disease::DOID:1324,DuG,Gene::51174
Gene::7316,GiG,Gene::55204
Anatomy::UBERON:0002030,AdG,Gene::11222
Anatomy::UBERON:0002037,AdG,Gene::8470
Gene::56126,GcG,Gene::9700
Anatomy::UBERON:0002082,AdG,Gene::81609
Gene::351,GiG,Gene::3667
Compound::DB00724,CcSE,Side_Effect::C0240972
Gene::10670,GpCC,Cellular_Component::GO:1990130
Anatomy::UBERON:0001675,AeG,Gene::1611
Gene::7316,GiG,Gene::9474
Anatomy::UBERON:0000992,AuG,Gene::5164
Gene::10253,GiG,Gene::25844
Anatomy::UBERON:0000991,AeG,Gene::1735
Gene::966,GpBP,Biological_Process::GO:0030449
Gene::51094,GpMF,Molecular_Function::GO:0016500
Anatomy::UBERON:0000007,AdG,Gene::3588
Anatomy::UBERON:0002367,AeG,Gene::6498
Compound::DB01396,CdG,Gene::2063
Anatomy::UBERON:0002030,AeG,Gene::152503
Gene::8915,Gr>G,Gene::7128
Gene::572,Gr>G,Gene::79058
Gene::1062,Gr>G,Gene::51278
Disease::DOID:332,DdG,Gene::84190
Gene::286436,GpCC,Cellular_Component::GO:0044815
Gene::140609,Gr>G,Gene::144699
Anatomy::UBERON:0001003,AeG,Gene::148811
Gene::8661,GiG,Gene::8672
Anatomy::UBERON:0001016,AeG,Gene::54949
Anatomy::UBERON:0000473,AuG,Gene::8904
Anatomy::UBERON:0002369,AuG,Gene::140465
Gene::26093,GcG,Gene::55101
Anatomy::UBERON:0001016,AeG,Gene::50834
Gene::7040,GpBP,Biological_Process::GO:0046390
Anatomy::UBERON:0000057,AuG,Gene::7059
Anatomy::UBERON:0000955,AeG,Gene::4619
Anatomy::UBERON:0001896,AdG,Gene::5073
Gene::6714,GpPW,Pathway::PC7_4284
Gene::91252,GcG,Gene::81578
Anatomy::UBERON:0001003,AeG,Gene::83897
Gene::4697,GpCC,Cellular_Component::GO:0005746
Gene::143098,GpCC,Cellular_Component::GO:0097025
Anatomy::UBERON:0001235,AuG,Gene::3958
Gene::4088,GpBP,Biological_Process::GO:0035195
Anatomy::UBERON:0002450,AeG,Gene::57465
Gene::7316,GiG,Gene::132884
Compound::DB00390,CdG,Gene::64943
Anatomy::UBERON:0000473,AuG,Gene::4241
Gene::7314,GpBP,Biological_Process::GO:0075733
Gene::650,GpBP,Biological_Process::GO:0030325
Gene::6622,GpMF,Molecular_Function::GO:0061134
Anatomy::UBERON:0001235,AuG,Gene::10671
Compound::DB00319,CcSE,Side_Effect::C0151569
Anatomy::UBERON:0002367,AeG,Gene::9644
Compound::DB00370,CbG,Gene::151
Gene::29979,GiG,Gene::30008
Anatomy::UBERON:0001296,AeG,Gene::4591
Anatomy::UBERON:0000473,AuG,Gene::1594
Anatomy::UBERON:0002369,AeG,Gene::145270
Gene::85479,Gr>G,Gene::3337
Anatomy::UBERON:0002369,AuG,Gene::2653
Anatomy::UBERON:0001016,AeG,Gene::4124
Gene::64127,GpPW,Pathway::PC7_2467
Anatomy::UBERON:0000473,AuG,Gene::128977
Gene::54876,GcG,Gene::377
Compound::DB00520,CcSE,Side_Effect::C0037284
Anatomy::UBERON:0001013,AuG,Gene::10988
Compound::DB00279,CbG,Gene::6567
Anatomy::UBERON:0000955,AeG,Gene::115294
Gene::2625,GpBP,Biological_Process::GO:0002437
Anatomy::UBERON:0000955,AeG,Gene::51202
Gene::5154,GpBP,Biological_Process::GO:0061045
Anatomy::UBERON:0000992,AeG,Gene::255877
Gene::340385,Gr>G,Gene::2592
Anatomy::UBERON:0002371,AeG,Gene::2705
Anatomy::UBERON:0000057,AuG,Gene::20
Compound::DB00215,CcSE,Side_Effect::C0151907
Anatomy::UBERON:0001003,AeG,Gene::84616
Anatomy::UBERON:0002046,AeG,Gene::50484
Disease::DOID:418,DdG,Gene::84620
Anatomy::UBERON:0001235,AuG,Gene::7077
Anatomy::UBERON:0000007,AuG,Gene::50488
Anatomy::UBERON:0000955,AuG,Gene::51285
Anatomy::UBERON:0000057,AuG,Gene::90673
Compound::DB00230,CcSE,Side_Effect::C0040053
Gene::81488,GcG,Gene::84078
Gene::7316,GiG,Gene::9656
Gene::6774,Gr>G,Gene::5352
Anatomy::UBERON:0002369,AeG,Gene::131616
Gene::3418,Gr>G,Gene::871
Anatomy::UBERON:0000057,AuG,Gene::30000
Anatomy::UBERON:0000178,AdG,Gene::151525
Anatomy::UBERON:0002048,AeG,Gene::63897
Anatomy::UBERON:0000057,AuG,Gene::10190
Gene::89780,GpPW,Pathway::WP2857_r80151
Anatomy::UBERON:0000995,AeG,Gene::8195
Gene::627,Gr>G,Gene::5265
Compound::DB01175,CcSE,Side_Effect::C1956346
Compound::DB01396,CuG,Gene::81631
Gene::1906,GpMF,Molecular_Function::GO:0071855
Gene::9495,GpBP,Biological_Process::GO:0042307
Anatomy::UBERON:0000473,AeG,Gene::9940
Anatomy::UBERON:0002046,AeG,Gene::51493
Gene::3685,GpBP,Biological_Process::GO:0048002
Anatomy::UBERON:0001296,AeG,Gene::134549
Anatomy::UBERON:0002081,AeG,Gene::2923
Gene::351,GiG,Gene::7337
Gene::22907,GcG,Gene::6861
Anatomy::UBERON:0000991,AeG,Gene::8882
Anatomy::UBERON:0001896,AdG,Gene::6659
Gene::64718,GcG,Gene::4350
Anatomy::UBERON:0001003,AeG,Gene::4250
Anatomy::UBERON:0002046,AeG,Gene::123803
Anatomy::UBERON:0002081,AuG,Gene::4644
Anatomy::UBERON:0002369,AeG,Gene::80852
Gene::4747,GpBP,Biological_Process::GO:0031133
Disease::DOID:986,DdG,Gene::50809
Compound::DB00897,CbG,Gene::2563
Gene::25974,GcG,Gene::388585
Disease::DOID:1192,DpS,Symptom::D037061
Anatomy::UBERON:0002037,AdG,Gene::1534
Gene::4319,GpMF,Molecular_Function::GO:0008237
Anatomy::UBERON:0001969,AeG,Gene::7429
Anatomy::UBERON:0002369,AeG,Gene::951
Anatomy::UBERON:0002369,AeG,Gene::10279
Anatomy::UBERON:0002369,AeG,Gene::5917
Anatomy::UBERON:0002037,AeG,Gene::395
Anatomy::UBERON:0002107,AdG,Gene::23334
Compound::DB01054,CrC,Compound::DB00622
Anatomy::UBERON:0002081,AeG,Gene::2873
Gene::2302,Gr>G,Gene::29922
Gene::9025,GpBP,Biological_Process::GO:0002263
Compound::DB01273,CuG,Gene::90
Anatomy::UBERON:0000473,AeG,Gene::342035
Gene::335,GiG,Gene::10549
Gene::7311,GpBP,Biological_Process::GO:0034142
Gene::26289,GpPW,Pathway::PC7_7723
Disease::DOID:14227,DuG,Gene::402135
Anatomy::UBERON:0000057,AuG,Gene::7444
Anatomy::UBERON:0000948,AdG,Gene::51733
Anatomy::UBERON:0001675,AeG,Gene::55833
Anatomy::UBERON:0001225,AeG,Gene::5552
Compound::DB00193,CcSE,Side_Effect::C0080194
Gene::3071,GpBP,Biological_Process::GO:2001187
Gene::57591,GpMF,Molecular_Function::GO:0001190
Anatomy::UBERON:0002048,AeG,Gene::56971
Gene::5562,Gr>G,Gene::3300
Gene::23405,GpMF,Molecular_Function::GO:0016891
Anatomy::UBERON:0000029,AeG,Gene::55746
Gene::54904,Gr>G,Gene::10523
Disease::DOID:4159,DaG,Gene::2735
Compound::DB00424,CcSE,Side_Effect::C0149744
Anatomy::UBERON:0000473,AdG,Gene::6432
Anatomy::UBERON:0000002,AuG,Gene::7311
Anatomy::UBERON:0000473,AeG,Gene::5050
Gene::50614,GcG,Gene::64409
Gene::9135,GiG,Gene::26575
Compound::DB00328,CbG,Gene::4363
Anatomy::UBERON:0002368,AeG,Gene::255762
Anatomy::UBERON:0000473,AuG,Gene::6915
Anatomy::UBERON:0000991,AeG,Gene::1188
Anatomy::UBERON:0000178,AeG,Gene::9559
Compound::DB00445,CdG,Gene::4792
Gene::90441,GpCC,Cellular_Component::GO:0022625
Anatomy::UBERON:0000473,AuG,Gene::9615
Anatomy::UBERON:0000029,AeG,Gene::55749
Anatomy::UBERON:0000955,AdG,Gene::199953
Compound::DB00997,CdG,Gene::54962
Anatomy::UBERON:0001896,AdG,Gene::60682
Compound::DB01177,CdG,Gene::10926
Gene::221092,GcG,Gene::284521
Disease::DOID:635,DdG,Gene::113612
Anatomy::UBERON:0001013,AdG,Gene::290
Anatomy::UBERON:0000955,AuG,Gene::10891
Anatomy::UBERON:0000473,AdG,Gene::100131187
Anatomy::UBERON:0000991,AeG,Gene::7769
Gene::91,GiG,Gene::6997
Anatomy::UBERON:0000473,AeG,Gene::2811
Gene::9071,GpPW,Pathway::PC7_2527
Compound::DB00526,CbG,Gene::4489
Compound::DB01396,CdG,Gene::57215
Gene::27189,GcG,Gene::266675
Gene::1497,GpMF,Molecular_Function::GO:0072349
Gene::375323,GcG,Gene::6829
Anatomy::UBERON:0000473,AeG,Gene::181
Gene::7316,GiG,Gene::54931
Gene::805,GpPW,Pathway::PC7_1670
Anatomy::UBERON:0002369,AdG,Gene::5017
Anatomy::UBERON:0000948,AdG,Gene::441061
Anatomy::UBERON:0001896,AdG,Gene::79932
Gene::3975,GpBP,Biological_Process::GO:0010842
Disease::DOID:2174,DlA,Anatomy::UBERON:0000482
Gene::3297,Gr>G,Gene::7366
Anatomy::UBERON:0002349,AeG,Gene::51465
Disease::DOID:1793,DdG,Gene::1056
Gene::351,GiG,Gene::64798
Gene::348,GpMF,Molecular_Function::GO:0070325
Gene::5879,GiG,Gene::7074
Gene::5582,Gr>G,Gene::2826
Anatomy::UBERON:0001044,AuG,Gene::128338
Gene::7316,GiG,Gene::80830
Gene::7316,GiG,Gene::10557
Anatomy::UBERON:0001831,AeG,Gene::25946
Gene::4791,GpPW,Pathway::PC7_8803
Anatomy::UBERON:0002081,AeG,Gene::10042
Gene::80108,GcG,Gene::55696
Gene::4810,GcG,Gene::115950
Anatomy::UBERON:0002037,AeG,Gene::80761
Anatomy::UBERON:0000007,AdG,Gene::2566
Anatomy::UBERON:0000955,AuG,Gene::5664
Gene::4629,GpCC,Cellular_Component::GO:0016460
Disease::DOID:1793,DuG,Gene::6927
Gene::165,GpMF,Molecular_Function::GO:0004181
Gene::399473,GcG,Gene::22899
Anatomy::UBERON:0000991,AeG,Gene::85409
Compound::DB00669,CcSE,Side_Effect::C1280433
Compound::DB09020,CdG,Gene::6821
Anatomy::UBERON:0002369,AdG,Gene::85478
Disease::DOID:7148,DdG,Gene::1663
Anatomy::UBERON:0001675,AeG,Gene::25851
Gene::5494,GpBP,Biological_Process::GO:0006497
Compound::DB00287,CcSE,Side_Effect::C0152227
Compound::DB00882,CcSE,Side_Effect::C1142158
Anatomy::UBERON:0000473,AeG,Gene::10241
Anatomy::UBERON:0002369,AeG,Gene::26974
Gene::351,GiG,Gene::59343
Gene::8692,GpPW,Pathway::PC7_4498
Gene::8398,GpBP,Biological_Process::GO:0032048
Gene::22994,GcG,Gene::122616
Gene::1813,GpBP,Biological_Process::GO:0032467
Anatomy::UBERON:0002082,AdG,Gene::11334
Anatomy::UBERON:0000948,AdG,Gene::84069
Anatomy::UBERON:0002082,AdG,Gene::5341
Anatomy::UBERON:0001013,AeG,Gene::203062
Gene::8634,Gr>G,Gene::57147
Anatomy::UBERON:0002240,AuG,Gene::5525
Anatomy::UBERON:0000007,AdG,Gene::9921
Disease::DOID:11612,DaG,Gene::6343
Anatomy::UBERON:0001896,AeG,Gene::125488
Anatomy::UBERON:0002371,AuG,Gene::94274
Anatomy::UBERON:0001896,AeG,Gene::123016
Gene::3911,GpCC,Cellular_Component::GO:0005605
Gene::51160,Gr>G,Gene::527
Gene::4088,GpBP,Biological_Process::GO:0017148
Disease::DOID:1909,DaG,Gene::4286
Gene::2648,GpCC,Cellular_Component::GO:1902493
Anatomy::UBERON:0000992,AuG,Gene::83732
Anatomy::UBERON:0000991,AeG,Gene::60686
Gene::11332,GpMF,Molecular_Function::GO:0036042
Compound::DB01396,CuG,Gene::1021
Gene::85358,GpMF,Molecular_Function::GO:0030159
Anatomy::UBERON:0002037,AeG,Gene::115908
Anatomy::UBERON:0000991,AeG,Gene::84878
Gene::11315,GpBP,Biological_Process::GO:2000121
Gene::29108,GpBP,Biological_Process::GO:0002577
Disease::DOID:263,DuG,Gene::712
Gene::6240,Gr>G,Gene::64418
Anatomy::UBERON:0002107,AdG,Gene::3755
Gene::153768,GpCC,Cellular_Component::GO:0031970
Anatomy::UBERON:0000473,AuG,Gene::23598
Gene::392390,GcG,Gene::10043
Gene::85358,GpBP,Biological_Process::GO:2000310
Anatomy::UBERON:0000955,AuG,Gene::63035
Anatomy::UBERON:0000991,AeG,Gene::10010
Anatomy::UBERON:0000473,AuG,Gene::284040
Gene::10758,Gr>G,Gene::2919
Gene::7040,GpBP,Biological_Process::GO:0035821
Anatomy::UBERON:0002107,AdG,Gene::113177
Anatomy::UBERON:0000473,AeG,Gene::23491
Gene::435,Gr>G,Gene::4521
Gene::54496,Gr>G,Gene::4218
Gene::998,GpBP,Biological_Process::GO:0031069
Anatomy::UBERON:0000007,AeG,Gene::26278
Compound::DB00228,CbG,Gene::4535
Anatomy::UBERON:0002369,AuG,Gene::200576
Anatomy::UBERON:0002048,AeG,Gene::9218
Anatomy::UBERON:0000473,AdG,Gene::5523
Anatomy::UBERON:0002240,AdG,Gene::5359
Anatomy::UBERON:0001296,AdG,Gene::441151
Anatomy::UBERON:0000948,AdG,Gene::7940
Gene::4193,GpBP,Biological_Process::GO:1901988
Gene::996,GiG,Gene::3298
Gene::1389,Gr>G,Gene::3489
Anatomy::UBERON:0000991,AeG,Gene::51105
Gene::6419,Gr>G,Gene::7048
Anatomy::UBERON:0000473,AeG,Gene::79001
Anatomy::UBERON:0000473,AeG,Gene::9780
Anatomy::UBERON:0002048,AeG,Gene::3984
Anatomy::UBERON:0000045,AeG,Gene::3749
Anatomy::UBERON:0000955,AdG,Gene::51126
Gene::7334,GiG,Gene::81603
Anatomy::UBERON:0001896,AdG,Gene::929
Anatomy::UBERON:0000992,AuG,Gene::200916
Disease::DOID:8398,DlA,Anatomy::UBERON:0001490
Disease::DOID:10763,DaG,Gene::25994
Gene::6777,GpPW,Pathway::PC7_7451
Compound::DB08816,CcSE,Side_Effect::C0019079
Gene::7477,GcG,Gene::27165
Disease::DOID:10283,DaG,Gene::2810
Disease::DOID:12365,DdG,Gene::80318
Gene::10426,GpMF,Molecular_Function::GO:0005200
Anatomy::UBERON:0000473,AuG,Gene::54361
Anatomy::UBERON:0002369,AdG,Gene::114781
Gene::23403,GcG,Gene::55218
Gene::55970,GpPW,Pathway::PC7_6909
Gene::400950,GcG,Gene::1463
Gene::4886,GcG,Gene::26245
Gene::965,Gr>G,Gene::57572
Gene::55011,GpBP,Biological_Process::GO:1900109
Gene::7098,GpBP,Biological_Process::GO:0042116
Anatomy::UBERON:0001044,AuG,Gene::27303
Gene::10817,GcG,Gene::170850
Compound::DB00215,CcSE,Side_Effect::C0015469
Gene::2302,Gr>G,Gene::53340
Gene::7316,GiG,Gene::9439
Gene::6809,GpBP,Biological_Process::GO:0045026
Gene::2323,GcG,Gene::5328
Anatomy::UBERON:0000007,AuG,Gene::10146
Anatomy::UBERON:0002107,AuG,Gene::222229
Gene::4482,Gr>G,Gene::9071
Gene::5871,Gr>G,Gene::1397
Pharmacologic_Class::N0000175721,PCiC,Compound::DB00682
Gene::9375,Gr>G,Gene::6923
Compound::DB00694,CdG,Gene::22887
Gene::55684,GcG,Gene::57537
Gene::8452,GiG,Gene::57062
Gene::8452,GpBP,Biological_Process::GO:0048208
Disease::DOID:1324,DuG,Gene::5292
Anatomy::UBERON:0002046,AeG,Gene::80169
Anatomy::UBERON:0002082,AdG,Gene::3437
Compound::DB00773,CdG,Gene::699
Gene::3479,GpBP,Biological_Process::GO:0060426
Gene::1907,GcG,Gene::8416
Gene::3998,GpMF,Molecular_Function::GO:0005537
Gene::10399,GcG,Gene::5071
Anatomy::UBERON:0000473,AeG,Gene::402778
Anatomy::UBERON:0000057,AuG,Gene::55119
Gene::3398,GiG,Gene::3399
Gene::3952,GpBP,Biological_Process::GO:0044321
Anatomy::UBERON:0002107,AeG,Gene::5257
Gene::5523,Gr>G,Gene::1954
Anatomy::UBERON:0000955,AuG,Gene::3416
Anatomy::UBERON:0000473,AuG,Gene::7294
Anatomy::UBERON:0000473,AuG,Gene::200634
Anatomy::UBERON:0000473,AeG,Gene::116071
Compound::DB01092,CdG,Gene::23107
Gene::3688,GpBP,Biological_Process::GO:0007229
Anatomy::UBERON:0002369,AdG,Gene::2196
Gene::375757,GcG,Gene::81573
Gene::7316,GiG,Gene::51719
Gene::801,GiG,Gene::51206
Compound::DB00424,CcSE,Side_Effect::C1994994
Anatomy::UBERON:0000029,AeG,Gene::56650
Anatomy::UBERON:0002369,AdG,Gene::10019
Anatomy::UBERON:0000473,AuG,Gene::5806
Anatomy::UBERON:0000948,AdG,Gene::253430
Gene::1813,GpBP,Biological_Process::GO:1900166
Gene::7849,Gr>G,Gene::55226
Anatomy::UBERON:0001675,AdG,Gene::9465
Anatomy::UBERON:0001225,AeG,Gene::399665
Anatomy::UBERON:0002048,AuG,Gene::5978
Anatomy::UBERON:0001235,AdG,Gene::66005
Anatomy::UBERON:0001896,AeG,Gene::1845
Gene::30811,Gr>G,Gene::22883
Anatomy::UBERON:0000057,AuG,Gene::351
Gene::7316,GiG,Gene::26273
Gene::4607,GpBP,Biological_Process::GO:0043462
Compound::DB01175,CcSE,Side_Effect::C0005959
Anatomy::UBERON:0001016,AeG,Gene::65989
